artistID,artist_name,listener_count,total_listens,average_listens_per_listener,tag_assignment_count,top_tags,vibe_summary,popularity_tier,lastfm_url
9740,周杰倫,1,1777,1777.0,14,asian; chinese; guys i would fuck; indie-romantic; jay chou; love-rock; please let me lick you; rnb; rock; rock-pop,high-energy; upbeat; groove-led; indie/alternative,niche in sample,http://www.last.fm/music/%E5%91%A8%E6%9D%B0%E5%80%AB
9741,Afshin,1,1602,1602.0,0,,eclectic,niche in sample,http://www.last.fm/music/Afshin
9742,Najoua Belyzel,2,1726,863.0,10,french; female vocalists; electronic; france; melancholic; pop; sexy,upbeat; vocal-forward,niche in sample,http://www.last.fm/music/Najoua+Belyzel
9743,Zero Assoluto,1,1467,1467.0,5,italian; italian pop; pop; thalita,upbeat,niche in sample,http://www.last.fm/music/Zero+Assoluto
9744,Initial D,1,1334,1334.0,0,,eclectic,niche in sample,http://www.last.fm/music/Initial+D
9745,Etienne Daho,3,1404,468.0,3,french; 80s,eclectic,niche in sample,http://www.last.fm/music/Etienne+Daho
9746,Saurom,2,1530,765.0,3,folk; folk metal; medieval,high-energy; story-driven,niche in sample,http://www.last.fm/music/Saurom
9747,The Murmurs,2,1839,919.5,4,alternative; fav songs; indie; singer-songwriter,story-driven; indie/alternative,niche in sample,http://www.last.fm/music/The+Murmurs
9748,Davut Güloğlu,1,1175,1175.0,3,pop; turkish; world,upbeat,niche in sample,http://www.last.fm/music/Davut+G%C3%BClo%C4%9Flu
9749,Killerpilze,2,226,113.0,4,emo; es pop mama; punk rock; rock,high-energy; upbeat,niche in sample,http://www.last.fm/music/Killerpilze
9750,Marius,1,57,57.0,0,,eclectic,niche in sample,http://www.last.fm/music/Marius
9751,The Kelly Family,2,2041,1020.5,9,90s; alternative; folk; indie rock; pop; rock; singer-songwriter; spanish; the best,high-energy; upbeat; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/The+Kelly+Family
9752,Stunt,1,48,48.0,4,trance; dance; electronic,upbeat,niche in sample,http://www.last.fm/music/Stunt
9753,B.o.B  ft. Hayley Williams,1,48,48.0,0,,eclectic,niche in sample,http://www.last.fm/music/B.o.B++ft.+Hayley+Williams
9754,Маша Фокина,1,888,888.0,2,masha fokina; pop,upbeat,niche in sample,http://www.last.fm/music/%D0%9C%D0%B0%D1%88%D0%B0+%D0%A4%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0
9755,Алина Гросу,1,603,603.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D0%90%D0%BB%D0%B8%D0%BD%D0%B0+%D0%93%D1%80%D0%BE%D1%81%D1%83
9756,Макс Барских,1,393,393.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D0%9C%D0%B0%D0%BA%D1%81+%D0%91%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D1%85
9757,Наталья Могилевская,1,288,288.0,2,female; mogilevskaya,eclectic,niche in sample,http://www.last.fm/music/%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F+%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B5%D0%B2%D1%81%D0%BA%D0%B0%D1%8F
9758,REAL O,1,218,218.0,6,ballad; girls; hit; hot; real o; ukrainian music,eclectic,niche in sample,http://www.last.fm/music/REAL+O
9759,Потап и Настя,1,203,203.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D0%9F%D0%BE%D1%82%D0%B0%D0%BF+%D0%B8+%D0%9D%D0%B0%D1%81%D1%82%D1%8F
9760,Павел Зибров,1,188,188.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB+%D0%97%D0%B8%D0%B1%D1%80%D0%BE%D0%B2
9761,Raunchy,3,11820,3940.0,10,metal; metalcore; cover; future fusion metal; industrial; industrial metal; ultimate favorite,high-energy,specialist favorite in sample,http://www.last.fm/music/Raunchy
9762,Darkstar,1,406,406.0,5,electronic; ambient; dub; just good music,upbeat; chill,niche in sample,http://www.last.fm/music/Darkstar
9763,FaltyDL,1,315,315.0,0,,eclectic,niche in sample,http://www.last.fm/music/FaltyDL
9764,Autopilot Off,1,264,264.0,3,more plays please; pop punk; punk rock,high-energy; upbeat,niche in sample,http://www.last.fm/music/Autopilot+Off
9765,Element Eighty,4,969,242.3,14,nu metal; metal; hard rock; alternative; alternative rock; nu-metal; rock; soundtrack,high-energy; indie/alternative; cinematic,niche in sample,http://www.last.fm/music/Element+Eighty
9766,Gui Boratto,9,2438,270.9,20,minimal; electronic; minimal techno; techno; house; tech house,upbeat,niche in sample,http://www.last.fm/music/Gui+Boratto
9767,The Legion of Doom,2,1174,587.0,1,rock me babe,high-energy,niche in sample,http://www.last.fm/music/The+Legion+of+Doom
9768,Dead and Divine,1,739,739.0,4,canadian; hardcore; metalcore; southern rock,high-energy,niche in sample,http://www.last.fm/music/Dead+and+Divine
9769,Sydney,1,617,617.0,3,canadian; emo; screamo,eclectic,niche in sample,http://www.last.fm/music/Sydney
9770,The Morning Of,1,588,588.0,5,alternative; emo; indie; piano rock,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/The+Morning+Of
9771,The Holly Springs Disaster,1,481,481.0,4,canadian; hardcore; metalcore; southern rock,high-energy,niche in sample,http://www.last.fm/music/The+Holly+Springs+Disaster
9772,Farewell to Freeway,1,473,473.0,5,canadian; hardcore; metalcore; post-hardcore; screamo,high-energy,niche in sample,http://www.last.fm/music/Farewell+to+Freeway
9773,Boys Night Out,2,770,385.0,4,canadian; emo; riot boii; screamo,eclectic,niche in sample,http://www.last.fm/music/Boys+Night+Out
9774,Everlea,1,399,399.0,4,acoustic; alternative; rock; seen live,high-energy; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/Everlea
9775,Straight Reads The Line,1,379,379.0,3,canadian; hardcore; metalcore,high-energy,niche in sample,http://www.last.fm/music/Straight+Reads+The+Line
9776,Sonny Moore,1,366,366.0,3,acoustic; alternative rock; electronica,high-energy; upbeat; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/Sonny+Moore
9777,Pereza,2,111,55.5,1,sexy,eclectic,niche in sample,http://www.last.fm/music/Pereza
9779,Omar A. Rodriguez-Lopez,2,353,176.5,6,jazz; progressive rock; psychedelic; psychosis; strings - organs  rubber wind,high-energy; groove-led,niche in sample,http://www.last.fm/music/Omar+A.+Rodriguez-Lopez
9780,Dhal,1,190,190.0,0,,eclectic,niche in sample,http://www.last.fm/music/Dhal
9781,los ex,1,170,170.0,1,chilean rock,high-energy,niche in sample,http://www.last.fm/music/los+ex
9782,Holy Molar,1,136,136.0,4,experimental; grindcore; mathcore; noise,eclectic,niche in sample,http://www.last.fm/music/Holy+Molar
9783,The Kilimanjaro Darkjazz Ensemble,9,2308,256.4,17,experimental; jazz; ambient; electronic; check; for work; motiv,upbeat; groove-led; chill,niche in sample,http://www.last.fm/music/The+Kilimanjaro+Darkjazz+Ensemble
9784,The Ganjas,1,118,118.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Ganjas
9785,House of Low Culture,1,117,117.0,1,gloom,eclectic,niche in sample,http://www.last.fm/music/House+of+Low+Culture
9786,Hielo Negro,1,75,75.0,0,,eclectic,niche in sample,http://www.last.fm/music/Hielo+Negro
9787,夢中夢,1,68,68.0,0,,eclectic,niche in sample,http://www.last.fm/music/%E5%A4%A2%E4%B8%AD%E5%A4%A2
9788,Карандаш,3,660,220.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D0%9A%D0%B0%D1%80%D0%B0%D0%BD%D0%B4%D0%B0%D1%88
9789,СД,2,385,192.5,0,,eclectic,niche in sample,http://www.last.fm/music/%D0%A1%D0%94
9790,AL Hammer,1,84,84.0,0,,eclectic,niche in sample,http://www.last.fm/music/AL+Hammer
9791,Смоки Мо,2,224,112.0,6,hip-hop; rap; russian; underground hip-hop,beat-focused,niche in sample,http://www.last.fm/music/%D0%A1%D0%BC%D0%BE%D0%BA%D0%B8+%D0%9C%D0%BE
9792,LiCK MY SCaRS,1,56,56.0,0,,eclectic,niche in sample,http://www.last.fm/music/LiCK+MY+SCaRS
9793,MaryJane,1,44,44.0,0,,eclectic,niche in sample,http://www.last.fm/music/MaryJane
9794,Fireworks,3,1430,476.7,3,pop punk; <3,high-energy; upbeat,niche in sample,http://www.last.fm/music/Fireworks
9795,A Loss For Words,1,1024,1024.0,4,<3; pop punk; post-hardcore; screamo,high-energy; upbeat,niche in sample,http://www.last.fm/music/A+Loss+For+Words
9796,Trash Talk,2,4889,2444.5,3,<3; hardcore; punk,high-energy,niche in sample,http://www.last.fm/music/Trash+Talk
9797,The Years Gone By,1,446,446.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Years+Gone+By
9798,Ligeia,1,446,446.0,4,metalcore; <3; hardcore,high-energy,niche in sample,http://www.last.fm/music/Ligeia
9799,Just Surrender,4,1344,336.0,7,emo; pop punk; alternative; i hate you,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/Just+Surrender
9800,Daggermouth,1,310,310.0,0,,eclectic,niche in sample,http://www.last.fm/music/Daggermouth
9801,Cold World,4,2154,538.5,0,,eclectic,niche in sample,http://www.last.fm/music/Cold+World
9802,Deny Everything,1,251,251.0,1,punk,high-energy,niche in sample,http://www.last.fm/music/Deny+Everything
9803,Heart To Heart,1,241,241.0,0,,eclectic,niche in sample,http://www.last.fm/music/Heart+To+Heart
9804,MyChildren MyBride,2,473,236.5,3,metalcore; brutal,high-energy,niche in sample,http://www.last.fm/music/MyChildren+MyBride
9805,Another Breath,3,909,303.0,0,,eclectic,niche in sample,http://www.last.fm/music/Another+Breath
9806,Jungle Fever,1,236,236.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jungle+Fever
9807,Man Overboard,2,282,141.0,1,pop punk,high-energy; upbeat,niche in sample,http://www.last.fm/music/Man+Overboard
9808,Dead Hearts,1,221,221.0,0,,eclectic,niche in sample,http://www.last.fm/music/Dead+Hearts
9809,Act As One,1,194,194.0,0,,eclectic,niche in sample,http://www.last.fm/music/Act+As+One
9810,Lions Lions,1,187,187.0,2,alternative; post-hardcore,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Lions+Lions
9811,Heartsounds,2,632,316.0,3,punk rock; melodic hardcore,high-energy,niche in sample,http://www.last.fm/music/Heartsounds
9812,Crucial Dudes,2,204,102.0,0,,eclectic,niche in sample,http://www.last.fm/music/Crucial+Dudes
9813,Carpathian,1,181,181.0,0,,eclectic,niche in sample,http://www.last.fm/music/Carpathian
9814,50 Lions,1,181,181.0,7,hardcore; australian; hardcore punk; metalcore; punk; straight edge,high-energy,niche in sample,http://www.last.fm/music/50+Lions
9815,Let Down,1,178,178.0,0,,eclectic,niche in sample,http://www.last.fm/music/Let+Down
9816,Cockpunch!,1,177,177.0,0,,eclectic,niche in sample,http://www.last.fm/music/Cockpunch%21
9817,Bravo,1,738,738.0,7,1991; 1992; 1993; 90s; glam metal; hair metal; latin,high-energy,niche in sample,http://www.last.fm/music/Bravo
9818,Mother Love Bone,5,1224,244.8,18,grunge; rock; 90s; 1990; alternative rock; glam metal; great lyrics; hair metal; hard rock; love this song,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Mother+Love+Bone
9819,Tuff,3,403,134.3,5,1991; 90s; glam metal; hair metal; hard rock,high-energy,niche in sample,http://www.last.fm/music/Tuff
9820,Diego Torres,2,309,154.5,6,latin; 90s; diego torres; latin pop; pop,upbeat,niche in sample,http://www.last.fm/music/Diego+Torres
9821,Run-D.M.C.,3,1146,382.0,26,80s; hip-hop; rap; american; old school; rock; 1986; bad days; cool; egzamin,high-energy; beat-focused,niche in sample,http://www.last.fm/music/Run-D.M.C.
9822,Firehouse,6,969,161.5,28,hard rock; 80s; hair metal; rock; classic rock; glam metal; 1990; 1992; 1995; 90s,high-energy,niche in sample,http://www.last.fm/music/Firehouse
9823,Teenage Fanclub,7,5099,728.4,19,power pop; scottish; alternative; indie; seen live; 1997; britpop; glasgow; indie pop; indie rock,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/Teenage+Fanclub
9824,The Smithereens,2,821,410.5,9,power pop; 80s; alternative rock; college rock; cover; hard rock; new jersey,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/The+Smithereens
9825,Big Star,6,1447,241.2,16,power pop; 70s; rock; apocalyptic; classic rock; love; mellow; proto-punk; rock n roll; seraphic,high-energy; upbeat; beat-focused,niche in sample,http://www.last.fm/music/Big+Star
9826,Del Amitri,2,1090,545.0,10,scottish; 1982; 80s; 90s; college rock; folk rock; numbers; scrubs; singer-songwriter,high-energy; story-driven,niche in sample,http://www.last.fm/music/Del+Amitri
9827,Cosmic Rough Riders,1,237,237.0,1,scottish,eclectic,niche in sample,http://www.last.fm/music/Cosmic+Rough+Riders
9828,Mercenary,2,318,159.0,3,melodic death metal; please plaese please only play instrumental; power metal,high-energy; cinematic; dark,niche in sample,http://www.last.fm/music/Mercenary
9829,Steel Pulse,2,472,236.0,10,reggae; 70's; british; british reggae; brum; country: britain; daz reggae; dub,story-driven,niche in sample,http://www.last.fm/music/Steel+Pulse
9830,Ky-Mani Marley,1,29,29.0,3,reggae; jamaica,eclectic,niche in sample,http://www.last.fm/music/Ky-Mani+Marley
9831,Soldiers of Jah Army,2,934,467.0,3,reggae; american,eclectic,niche in sample,http://www.last.fm/music/Soldiers+of+Jah+Army
9833,Black Uhuru,1,283,283.0,5,80s; colors; jamaica; jamaican; reggae,eclectic,niche in sample,http://www.last.fm/music/Black+Uhuru
9834,Israel Vibration,1,267,267.0,6,reggae; 70s; jamaica; jamaican; roots reggae,eclectic,niche in sample,http://www.last.fm/music/Israel+Vibration
9836,Gregory Isaacs,1,626,626.0,5,reggae; lovers rock; skins soundtrack; urban,high-energy; cinematic,niche in sample,http://www.last.fm/music/Gregory+Isaacs
9837,Sizzla,1,16,16.0,0,,eclectic,niche in sample,http://www.last.fm/music/Sizzla
9838,Anthony B,1,31,31.0,0,,eclectic,niche in sample,http://www.last.fm/music/Anthony+B
9839,Burning Spear,2,620,310.0,5,reggae; 70s; dub; roots reggae,eclectic,niche in sample,http://www.last.fm/music/Burning+Spear
9840,Gentleman,1,461,461.0,8,dancehall; reggae; german; ragga,upbeat,niche in sample,http://www.last.fm/music/Gentleman
9843,Barrington Levy,2,409,204.5,9,reggae; dancehall; 70s; country: jamaica; jamaica; jamaican,upbeat; story-driven,niche in sample,http://www.last.fm/music/Barrington+Levy
9844,Karl Wolf,1,2955,2955.0,6,rnb; ethnic; pop covers; soul; underrated,upbeat; groove-led,niche in sample,http://www.last.fm/music/Karl+Wolf
9845,Outlandish,1,1336,1336.0,4,danish; muslim; seen live; soul,groove-led,niche in sample,http://www.last.fm/music/Outlandish
9846,Cameron Cartio,1,37,37.0,0,,eclectic,niche in sample,http://www.last.fm/music/Cameron+Cartio
9847,Kardinal Offishall,2,83,41.5,11,hip-hop; rap; canadian; hard; hip hop; nice; phat; solid; tight,beat-focused,niche in sample,http://www.last.fm/music/Kardinal+Offishall
9848,Shreya Ghoshal & Shaan,1,12,12.0,0,,eclectic,niche in sample,http://www.last.fm/music/Shreya%2BGhoshal%2B%2526%2BShaan
9849,Miley Cyrus and Billy Ray Cyrus,4,202,50.5,0,,eclectic,niche in sample,http://www.last.fm/music/Miley+Cyrus+and+Billy+Ray+Cyrus
9850,K.K.,1,5,5.0,0,,eclectic,niche in sample,http://www.last.fm/music/K.K.
9851,Sunidhi Chauhan,1,4,4.0,5,bollywood; female vocalists; hindi; indian; soundtrack,cinematic; vocal-forward,niche in sample,http://www.last.fm/music/Sunidhi+Chauhan
9852,Sense Field,2,379,189.5,0,,eclectic,niche in sample,http://www.last.fm/music/Sense+Field
9853,אריק ברמן,1,133,133.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D7%90%D7%A8%D7%99%D7%A7+%D7%91%D7%A8%D7%9E%D7%9F
9854,CPM 22 -  MTV AO VIVO,1,1452,1452.0,0,,eclectic,niche in sample,http://www.last.fm/music/CPM+22+-++MTV+AO+VIVO
9855,Garotos Podres,1,286,286.0,5,anarcopunk; hardcore; punk; punk rock; street punk,high-energy,niche in sample,http://www.last.fm/music/Garotos+Podres
9856,U2 and Green Day,3,86,28.7,6,alternative rock; cover; pop rock; punk rock; rock; u2,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/U2+and+Green+Day
9857,Visite [www.musikawarez.com],1,68,68.0,0,,eclectic,niche in sample,http://www.last.fm/music/Visite+%5Bwww.musikawarez.com%5D
9858,Republica,2,658,329.0,26,alternative; 90s; 1996; 1997; alternative rock; anthemic; college rock; dance; edit; electronic,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/Republica
9859,Red Red Groovy,1,569,569.0,8,90s; american; dance; electronica; energetic; house; red red groovy; techno,upbeat,niche in sample,http://www.last.fm/music/Red+Red+Groovy
9860,Felix da Housecat,4,875,218.8,24,electro; electroclash; electronic; house; 00s; dance; dark; dark disco; deep-electro; deepclash,upbeat; dark,niche in sample,http://www.last.fm/music/Felix+da+Housecat
9861,The Shamen,1,420,420.0,16,90s; electronic; electronica; alternative rock; ambient; classic; dance; dub; favorite songs; techno,high-energy; upbeat; chill; indie/alternative,niche in sample,http://www.last.fm/music/The+Shamen
9862,Meat Beat Manifesto,3,592,197.3,23,electronic; industrial; ebm; experimental; ambient; covers; dub; electro; electronica; fave songs ever,upbeat; chill,niche in sample,http://www.last.fm/music/Meat+Beat+Manifesto
9863,Tones on Tail,1,260,260.0,3,80s; classic rock; post-punk,high-energy,niche in sample,http://www.last.fm/music/Tones+on+Tail
9864,The Cuts,2,657,328.5,0,,eclectic,niche in sample,http://www.last.fm/music/The+Cuts
9865,B-Movie,1,107,107.0,9,80s; new wave; post-punk; electro pop; english; techno pop,high-energy; upbeat,niche in sample,http://www.last.fm/music/B-Movie
9866,Kombi,1,50,50.0,0,,eclectic,niche in sample,http://www.last.fm/music/Kombi
9867,Ice Machine,1,42,42.0,4,electronic; new wave; polish; synthpop,upbeat,niche in sample,http://www.last.fm/music/Ice+Machine
9868,Peter Heppner,1,34,34.0,1,electronic,upbeat,niche in sample,http://www.last.fm/music/Peter+Heppner
9869,Elegant Machinery,6,1149,191.5,7,synthpop; 90s; electronic; other great tracks,upbeat,niche in sample,http://www.last.fm/music/Elegant+Machinery
9870,Reveille,1,200,200.0,1,rapcore,beat-focused,niche in sample,http://www.last.fm/music/Reveille
9871,Basko Sthlm,1,162,162.0,0,,eclectic,niche in sample,http://www.last.fm/music/Basko+Sthlm
9872,Fear,3,2032,677.3,8,80s; punk; 80s hardcore; hardcore punk; old school; punk rock,high-energy,niche in sample,http://www.last.fm/music/Fear
9873,Black Oak Arkansas,1,317,317.0,9,southern rock; blues rock; 70s; cover; guitar; hard rock,high-energy; groove-led,niche in sample,http://www.last.fm/music/Black+Oak+Arkansas
9874,Hjaltalín,1,601,601.0,5,icelandic; indie; folk,story-driven; indie/alternative,niche in sample,http://www.last.fm/music/Hjaltal%C3%ADn
9875,Sudden Weather Change,1,566,566.0,0,,eclectic,niche in sample,http://www.last.fm/music/Sudden+Weather+Change
9876,Sin Fang Bous,1,305,305.0,2,icelandic; indie pop,upbeat; indie/alternative,niche in sample,http://www.last.fm/music/Sin+Fang+Bous
9877,I'm from Barcelona,3,1601,533.7,8,complete sentences; handclaps; happy; indie; indie pop; indie rock; swedish; the fact that this is the name of a band makes me want to check their music out even though i do not care much for indie pop,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/I%27m+from+Barcelona
