movieId,title,title_without_year,release_year,genres,average_rating,rating_count,tag_count,top_tags,vibe_summary,movielens_url
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie),2002,Adventure; Animation; Children; Fantasy,0.50,2,0,,family-friendly; fantastical,https://movielens.org/movies/5672
5673,Punch-Drunk Love (2002),Punch-Drunk Love,2002,Comedy; Drama; Romance,3.62,33,13,anger; awkward; bittersweet; hallucinatory; pudding; quirky; sad; surreal,funny; character-driven; romantic; quirky,https://movielens.org/movies/5673
5675,Swept Away (2002),Swept Away,2002,Comedy; Romance,1.00,1,0,,funny; romantic,https://movielens.org/movies/5675
5678,Formula 51 (2001),Formula 51,2001,Action; Comedy; Crime; Thriller,2.67,3,0,,funny; tense,https://movielens.org/movies/5678
5679,"Ring, The (2002)","Ring, The",2002,Horror; Mystery; Thriller,3.20,47,0,,tense; dark,https://movielens.org/movies/5679
5680,Auto Focus (2002),Auto Focus,2002,Crime; Drama,3.17,3,0,,character-driven; tense,https://movielens.org/movies/5680
5682,"Grey Zone, The (2001)","Grey Zone, The",2001,Drama,3.25,2,1,holocaust,character-driven,https://movielens.org/movies/5682
5684,Naqoyqatsi (2002),Naqoyqatsi,2002,Documentary,3.00,1,0,,real-world,https://movielens.org/movies/5684
5685,Real Women Have Curves (2002),Real Women Have Curves,2002,Comedy; Drama,4.25,2,1,girl power,funny; character-driven,https://movielens.org/movies/5685
5688,Tully (2000),Tully,2000,Drama,2.75,2,0,,character-driven,https://movielens.org/movies/5688
5689,Billy Bathgate (1991),Billy Bathgate,1991,Crime; Drama,2.00,1,0,,character-driven; tense,https://movielens.org/movies/5689
5690,Grave of the Fireflies (Hotaru no haka) (1988),Grave of the Fireflies (Hotaru no haka),1988,Animation; Drama; War,4.16,16,9,beautiful; downbeat; grim; made me cry; orphans; poignant; tear jerker; tragedy,character-driven; family-friendly,https://movielens.org/movies/5690
5693,Saturday Night Fever (1977),Saturday Night Fever,1977,Comedy; Drama; Romance,3.32,11,0,,funny; character-driven; romantic,https://movielens.org/movies/5693
5694,Staying Alive (1983),Staying Alive,1983,Comedy; Drama; Musical,2.25,2,1,70mm,funny; character-driven,https://movielens.org/movies/5694
5696,Urban Cowboy (1980),Urban Cowboy,1980,Drama,2.33,3,0,,character-driven,https://movielens.org/movies/5696
5699,Tom Horn (1980),Tom Horn,1980,Western,4.00,1,0,,general audience,https://movielens.org/movies/5699
5700,The Pumaman (1980),The Pumaman,1980,Action; Adventure; Fantasy; Sci-Fi,0.50,1,0,,imaginative; fantastical,https://movielens.org/movies/5700
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning),1980,Horror; Sci-Fi,2.00,1,0,,imaginative; dark,https://movielens.org/movies/5704
5706,...All the Marbles (1981),...All the Marbles,1981,Comedy; Drama,2.00,1,0,,funny; character-driven,https://movielens.org/movies/5706
5707,Absence of Malice (1981),Absence of Malice,1981,Drama; Romance,3.25,2,0,,character-driven; romantic,https://movielens.org/movies/5707
5710,Banana Joe (1981),Banana Joe,1981,Comedy,2.75,2,0,,funny,https://movielens.org/movies/5710
5712,Blow Out (1981),Blow Out,1981,Mystery; Thriller,3.63,4,0,,tense,https://movielens.org/movies/5712
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)","Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure)",1981,Action; Adventure; Comedy,2.50,1,0,,funny,https://movielens.org/movies/5720
5721,"Chosen, The (1981)","Chosen, The",1981,Drama,,0,2,in netflix queue; judaism,character-driven,https://movielens.org/movies/5721
5723,Continental Divide (1981),Continental Divide,1981,Comedy; Romance,5.00,1,0,,funny; romantic,https://movielens.org/movies/5723
5733,"Eyewitness (Janitor, The) (1981)","Eyewitness (Janitor, The)",1981,Thriller,4.00,1,0,,tense,https://movielens.org/movies/5733
5735,Faces of Death (1978),Faces of Death,1978,Documentary; Horror,1.75,2,0,,dark; real-world,https://movielens.org/movies/5735
5736,Faces of Death 3 (1985),Faces of Death 3,1985,Documentary; Horror,1.50,1,0,,dark; real-world,https://movielens.org/movies/5736
5741,"Woman Next Door, The (Femme d'à côté, La) (1981)","Woman Next Door, The (Femme d'à côté, La)",1981,Drama; Romance,4.00,1,0,,character-driven; romantic,https://movielens.org/movies/5741
5742,First Monday in October (1981),First Monday in October,1981,Comedy; Drama,4.00,1,0,,funny; character-driven,https://movielens.org/movies/5742
5745,"Four Seasons, The (1981)","Four Seasons, The",1981,Comedy; Drama,5.00,1,0,,funny; character-driven,https://movielens.org/movies/5745
5746,Galaxy of Terror (Quest) (1981),Galaxy of Terror (Quest),1981,Action; Horror; Mystery; Sci-Fi,5.00,1,0,,imaginative; dark,https://movielens.org/movies/5746
5747,Gallipoli (1981),Gallipoli,1981,Drama; War,4.29,7,1,world war i,character-driven,https://movielens.org/movies/5747
5749,Ghost Story (1981),Ghost Story,1981,Drama; Horror,3.00,1,0,,character-driven; dark,https://movielens.org/movies/5749
5752,Gregory's Girl (1981),Gregory's Girl,1981,Comedy; Romance,3.00,1,0,,funny; romantic,https://movielens.org/movies/5752
5755,Happy Birthday to Me (1981),Happy Birthday to Me,1981,Horror; Mystery,2.00,2,0,,dark,https://movielens.org/movies/5755
5764,Looker (1981),Looker,1981,Drama; Horror; Sci-Fi; Thriller,4.50,1,0,,character-driven; tense; imaginative; dark,https://movielens.org/movies/5764
5767,Teddy Bear (Mis) (1981),Teddy Bear (Mis),1981,Comedy; Crime,3.50,1,0,,funny; tense,https://movielens.org/movies/5767
5768,Modern Problems (1981),Modern Problems,1981,Comedy; Fantasy,3.00,1,0,,funny; fantastical,https://movielens.org/movies/5768
5771,My Bloody Valentine (1981),My Bloody Valentine,1981,Drama; Horror; Thriller,0.50,1,0,,character-driven; tense; dark,https://movielens.org/movies/5771
5772,My Dinner with André (1981),My Dinner with André,1981,Drama,4.75,2,0,,character-driven,https://movielens.org/movies/5772
5773,Neighbors (1981),Neighbors,1981,Comedy,3.00,1,0,,funny,https://movielens.org/movies/5773
5779,Piranha II: The Spawning (1981),Piranha II: The Spawning,1981,Horror; Sci-Fi,2.00,1,0,,imaginative; dark,https://movielens.org/movies/5779
5780,Polyester (1981),Polyester,1981,Comedy,3.00,1,0,,funny,https://movielens.org/movies/5780
5782,"Professional, The (Le professionnel) (1981)","Professional, The (Le professionnel)",1981,Action; Drama; Thriller,3.87,19,0,,character-driven; tense,https://movielens.org/movies/5782
5784,Ghost Ship (2002),Ghost Ship,2002,Horror,2.50,9,0,,dark,https://movielens.org/movies/5784
5785,Jackass: The Movie (2002),Jackass: The Movie,2002,Action; Comedy; Documentary,3.50,17,0,,funny; real-world,https://movielens.org/movies/5785
5786,Paid in Full (2002),Paid in Full,2002,Action; Drama,4.50,1,0,,character-driven,https://movielens.org/movies/5786
5787,"Truth About Charlie, The (2002)","Truth About Charlie, The",2002,Mystery; Thriller,2.50,1,0,,tense,https://movielens.org/movies/5787
5788,All or Nothing (2002),All or Nothing,2002,Drama,3.67,3,0,,character-driven,https://movielens.org/movies/5788
5791,Frida (2002),Frida,2002,Drama; Romance,3.78,16,1,art,character-driven; romantic,https://movielens.org/movies/5791
5792,Roger Dodger (2002),Roger Dodger,2002,Comedy; Drama,3.67,6,1,dating,funny; character-driven,https://movielens.org/movies/5792
5796,Casino Royale (1967),Casino Royale,1967,Action; Adventure; Comedy,2.50,5,0,,funny,https://movielens.org/movies/5796
5797,"Company of Wolves, The (1984)","Company of Wolves, The",1984,Fantasy; Horror,2.00,1,0,,fantastical; dark,https://movielens.org/movies/5797
5799,Exodus (1960),Exodus,1960,Drama; Romance; War,3.50,1,0,,character-driven; romantic,https://movielens.org/movies/5799
5801,"Russians Are Coming, the Russians Are Coming, The (1966)","Russians Are Coming, the Russians Are Coming, The",1966,Comedy; War,2.50,1,0,,funny,https://movielens.org/movies/5801
5802,"World of Henry Orient, The (1964)","World of Henry Orient, The",1964,Comedy,4.00,1,1,teenagers,funny,https://movielens.org/movies/5802
5803,I Spy (2002),I Spy,2002,Action; Adventure; Comedy; Crime,2.50,7,0,,funny; tense,https://movielens.org/movies/5803
5804,"Santa Clause 2, The (2002)","Santa Clause 2, The",2002,Children; Comedy; Fantasy; Romance,2.30,5,0,,funny; romantic; family-friendly; fantastical,https://movielens.org/movies/5804
5809,Femme Fatale (2002),Femme Fatale,2002,Crime; Thriller,3.38,4,0,,tense,https://movielens.org/movies/5809
5810,8 Mile (2002),8 Mile,2002,Drama,3.29,41,0,,character-driven,https://movielens.org/movies/5810
5812,Far from Heaven (2002),Far from Heaven,2002,Drama; Romance,3.86,11,1,salute to douglas sirk,character-driven; romantic,https://movielens.org/movies/5812
5816,Harry Potter and the Chamber of Secrets (2002),Harry Potter and the Chamber of Secrets,2002,Adventure; Fantasy,3.60,102,2,magic; wizards,fantastical,https://movielens.org/movies/5816
5817,Ararat (2002),Ararat,2002,Drama; War,4.50,1,0,,character-driven,https://movielens.org/movies/5817
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)","Crime of Father Amaro, The (Crimen del padre Amaro, El)",2002,Drama; Romance,4.50,1,0,,character-driven; romantic,https://movielens.org/movies/5818
5820,Standing in the Shadows of Motown (2002),Standing in the Shadows of Motown,2002,Documentary; Musical,3.50,3,1,music business,real-world,https://movielens.org/movies/5820
5826,Rio Grande (1950),Rio Grande,1950,Romance; Western,3.50,1,0,,romantic,https://movielens.org/movies/5826
5828,Blackrock (1997),Blackrock,1997,Drama; Thriller,2.50,1,0,,character-driven; tense,https://movielens.org/movies/5828
5829,Men with Brooms (2002),Men with Brooms,2002,Comedy; Drama; Romance,4.00,1,0,,funny; character-driven; romantic,https://movielens.org/movies/5829
5833,Dog Soldiers (2002),Dog Soldiers,2002,Action; Horror,4.67,3,0,,dark,https://movielens.org/movies/5833
5836,Houseboat (1958),Houseboat,1958,Comedy; Romance,2.00,1,0,,funny; romantic,https://movielens.org/movies/5836
5838,Madame Bovary (1991),Madame Bovary,1991,Drama,4.00,1,0,,character-driven,https://movielens.org/movies/5838
5839,My Father's Glory (La gloire de mon père) (1990),My Father's Glory (La gloire de mon père),1990,Adventure; Drama,4.00,1,0,,character-driven,https://movielens.org/movies/5839
5840,"My Mother's Castle (Château de ma mère, Le) (1990)","My Mother's Castle (Château de ma mère, Le)",1990,Comedy; Drama,4.00,1,0,,funny; character-driven,https://movielens.org/movies/5840
5841,Return to the Blue Lagoon (1991),Return to the Blue Lagoon,1991,Adventure; Romance,1.67,3,0,,romantic,https://movielens.org/movies/5841
5843,Toy Soldiers (1991),Toy Soldiers,1991,Action; Drama,2.50,4,0,,character-driven,https://movielens.org/movies/5843
5847,Ragtime (1981),Ragtime,1981,Drama,3.50,1,0,,character-driven,https://movielens.org/movies/5847
5849,I'm Starting From Three (Ricomincio da Tre) (1981),I'm Starting From Three (Ricomincio da Tre),1981,Comedy,4.50,1,0,,funny,https://movielens.org/movies/5849
5853,Scanners (1981),Scanners,1981,Horror; Sci-Fi; Thriller,3.25,2,0,,tense; imaginative; dark,https://movielens.org/movies/5853
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)","Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell)",1981,Comedy; Drama; Romance,4.00,1,0,,funny; character-driven; romantic,https://movielens.org/movies/5856
5863,Take This Job and Shove It (1981),Take This Job and Shove It,1981,Comedy,1.00,1,0,,funny,https://movielens.org/movies/5863
5867,Thief (1981),Thief,1981,Crime; Drama; Thriller,4.50,2,0,,character-driven; tense,https://movielens.org/movies/5867
5872,Die Another Day (2002),Die Another Day,2002,Action; Adventure; Thriller,2.93,27,0,,tense,https://movielens.org/movies/5872
5873,The Emperor's Club (2002),The Emperor's Club,2002,Drama,3.88,4,0,,character-driven,https://movielens.org/movies/5873
5874,Friday After Next (2002),Friday After Next,2002,Comedy,2.40,5,0,,funny,https://movielens.org/movies/5874
5875,Personal Velocity (2002),Personal Velocity,2002,Drama,2.50,1,1,short films,character-driven,https://movielens.org/movies/5875
5876,"Quiet American, The (2002)","Quiet American, The",2002,Drama; Thriller; War,3.90,5,1,graham greene,character-driven; tense,https://movielens.org/movies/5876
5878,Talk to Her (Hable con Ella) (2002),Talk to Her (Hable con Ella),2002,Drama; Romance,4.04,14,1,coma,character-driven; romantic,https://movielens.org/movies/5878
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),2002,Animation; Comedy; Musical,1.50,4,0,,funny; family-friendly,https://movielens.org/movies/5879
5880,Extreme Ops (2002),Extreme Ops,2002,Action; Adventure; Crime; Thriller,1.75,2,0,,tense,https://movielens.org/movies/5880
5881,Solaris (2002),Solaris,2002,Drama; Romance; Sci-Fi,3.08,20,0,,character-driven; romantic; imaginative,https://movielens.org/movies/5881
5882,Treasure Planet (2002),Treasure Planet,2002,Adventure; Animation; Children; Sci-Fi; IMAX,3.56,8,0,,family-friendly; imaginative,https://movielens.org/movies/5882
5883,They (2002),They,2002,Horror; Thriller,1.50,1,0,,tense; dark,https://movielens.org/movies/5883
5884,Chopper Chicks in Zombietown (1989),Chopper Chicks in Zombietown,1989,Comedy; Horror,1.00,1,0,,funny; dark,https://movielens.org/movies/5884
5888,Brother (Brat) (1997),Brother (Brat),1997,Crime; Drama,5.00,1,0,,character-driven; tense,https://movielens.org/movies/5888
5889,"Cruel Romance, A (Zhestokij Romans) (1984)","Cruel Romance, A (Zhestokij Romans)",1984,Drama; Romance,5.00,1,0,,character-driven; romantic,https://movielens.org/movies/5889
5890,Elling (2001),Elling,2001,Comedy; Drama,4.50,2,0,,funny; character-driven,https://movielens.org/movies/5890
5891,I Spit on Your Grave (Day of the Woman) (1978),I Spit on Your Grave (Day of the Woman),1978,Horror; Thriller,2.63,4,0,,tense; dark,https://movielens.org/movies/5891
5893,"Last Seduction, The (1994)","Last Seduction, The",1994,Crime; Drama; Thriller,3.25,2,0,,character-driven; tense,https://movielens.org/movies/5893
5896,New Waterford Girl (1999),New Waterford Girl,1999,Comedy,4.00,1,0,,funny,https://movielens.org/movies/5896
5899,Zulu (1964),Zulu,1964,Action; Drama; War,4.00,4,1,africa,character-driven,https://movielens.org/movies/5899
5900,Analyze That (2002),Analyze That,2002,Comedy; Crime,2.56,8,0,,funny; tense,https://movielens.org/movies/5900
5901,Empire (2002),Empire,2002,Crime; Drama,4.50,1,0,,character-driven; tense,https://movielens.org/movies/5901
5902,Adaptation (2002),Adaptation,2002,Comedy; Drama; Romance,3.95,46,0,,funny; character-driven; romantic,https://movielens.org/movies/5902
5903,Equilibrium (2002),Equilibrium,2002,Action; Sci-Fi; Thriller,3.88,44,0,,tense; imaginative,https://movielens.org/movies/5903
5909,Visitor Q (Bizita Q) (2001),Visitor Q (Bizita Q),2001,Comedy; Drama; Horror,3.30,5,0,,funny; character-driven; dark,https://movielens.org/movies/5909
5912,Hit the Bank (Vabank) (1981),Hit the Bank (Vabank),1981,Comedy; Crime,4.50,1,0,,funny; tense,https://movielens.org/movies/5912
5915,Victory (a.k.a. Escape to Victory) (1981),Victory (a.k.a. Escape to Victory),1981,Action; Drama; War,4.75,2,0,,character-driven,https://movielens.org/movies/5915
5919,Android (1982),Android,1982,Sci-Fi,4.50,2,0,,imaginative,https://movielens.org/movies/5919
5922,Attila (Attila Flagello di Dio) (1982),Attila (Attila Flagello di Dio),1982,Action,2.50,1,0,,general audience,https://movielens.org/movies/5922
5925,"Beast Within, The (1982)","Beast Within, The",1982,Horror,2.00,2,0,,dark,https://movielens.org/movies/5925
5927,"Best Little Whorehouse in Texas, The (1982)","Best Little Whorehouse in Texas, The",1982,Comedy; Drama; Musical; Romance,3.00,1,0,,funny; character-driven; romantic,https://movielens.org/movies/5927
5929,"Party 2, The (Boum 2, La) (1982)","Party 2, The (Boum 2, La)",1982,Comedy; Romance,3.00,1,0,,funny; romantic,https://movielens.org/movies/5929
5932,Burden of Dreams (1982),Burden of Dreams,1982,Documentary,3.75,2,0,,real-world,https://movielens.org/movies/5932
5938,Deathtrap (1982),Deathtrap,1982,Comedy; Crime; Mystery; Thriller,4.50,2,0,,funny; tense,https://movielens.org/movies/5938
5941,Drumline (2002),Drumline,2002,Comedy; Drama; Musical; Romance,2.92,6,0,,funny; character-driven; romantic,https://movielens.org/movies/5941
5942,"Hot Chick, The (2002)","Hot Chick, The",2002,Comedy,2.83,6,0,,funny,https://movielens.org/movies/5942
5943,Maid in Manhattan (2002),Maid in Manhattan,2002,Comedy; Romance,2.61,19,0,,funny; romantic,https://movielens.org/movies/5943
5944,Star Trek: Nemesis (2002),Star Trek: Nemesis,2002,Action; Drama; Sci-Fi; Thriller,3.11,19,0,,character-driven; tense; imaginative,https://movielens.org/movies/5944
5945,About Schmidt (2002),About Schmidt,2002,Comedy; Drama,3.17,26,0,,funny; character-driven,https://movielens.org/movies/5945
5947,Evelyn (2002),Evelyn,2002,Drama,3.00,1,0,,character-driven,https://movielens.org/movies/5947
5949,Intact (Intacto) (2001),Intact (Intacto),2001,Thriller,4.25,2,0,,tense,https://movielens.org/movies/5949
5951,Morvern Callar (2002),Morvern Callar,2002,Drama,3.25,4,0,,character-driven,https://movielens.org/movies/5951
5952,"Lord of the Rings: The Two Towers, The (2002)","Lord of the Rings: The Two Towers, The",2002,Adventure; Fantasy,4.02,188,2,myth; tolkein,fantastical,https://movielens.org/movies/5952
5953,Devils on the Doorstep (Guizi lai le) (2000),Devils on the Doorstep (Guizi lai le),2000,Drama; War,4.00,1,0,,character-driven,https://movielens.org/movies/5953
5954,25th Hour (2002),25th Hour,2002,Crime; Drama,3.84,22,2,crime; nightclub,character-driven; tense,https://movielens.org/movies/5954
